activity_id,opportunity_id,activity_type,activity_date
ACT000609,OPP00257,call,2025-04-26
ACT000610,OPP00258,call,2025-03-19
ACT000611,OPP00258,call,2025-04-27
ACT000612,OPP00258,meeting_f2f,2025-03-25
ACT000613,OPP00259,meeting_f2f,2025-02-21
ACT000614,OPP00259,call,2025-05-31
ACT000615,OPP00260,meeting_online,2025-04-28
ACT000616,OPP00260,meeting_online,2025-04-16
ACT000617,OPP00260,linkedin,2025-03-19
ACT000618,OPP00260,meeting_online,2025-03-22
ACT000619,OPP00260,call,2025-03-17
ACT000620,OPP00260,linkedin,2025-05-16
ACT000621,OPP00262,meeting_online,2025-03-14
ACT000622,OPP00262,meeting_online,2025-03-25
ACT000623,OPP00262,meeting_f2f,2025-04-21
ACT000624,OPP00263,call,2025-02-23
ACT000625,OPP00263,meeting_online,2025-04-07
ACT000626,OPP00263,linkedin,2025-03-19
ACT000627,OPP00263,linkedin,2025-03-20
ACT000628,OPP00264,call,2025-03-18
ACT000629,OPP00264,linkedin,2025-04-04
ACT000630,OPP00264,call,2025-03-15
ACT000631,OPP00264,meeting_online,2025-03-29
ACT000632,OPP00264,meeting_f2f,2025-03-26
ACT000633,OPP00265,meeting_online,2025-02-20
ACT000634,OPP00266,linkedin,2025-05-17
ACT000635,OPP00266,call,2025-06-02
ACT000636,OPP00266,call,2025-05-03
ACT000637,OPP00267,call,2025-03-11
ACT000638,OPP00267,linkedin,2025-02-18
ACT000639,OPP00267,meeting_online,2025-02-23
ACT000640,OPP00267,meeting_online,2025-03-09
ACT000641,OPP00268,linkedin,2025-04-02
ACT000642,OPP00268,linkedin,2025-05-10
ACT000643,OPP00268,meeting_f2f,2025-02-26
ACT000644,OPP00268,meeting_online,2025-03-02
ACT000645,OPP00269,call,2025-03-13
ACT000646,OPP00269,call,2025-02-07
ACT000647,OPP00269,meeting_online,2025-03-17
ACT000648,OPP00270,meeting_f2f,2025-04-17
ACT000649,OPP00270,meeting_online,2025-05-05
ACT000650,OPP00271,meeting_online,2025-05-07
ACT000651,OPP00272,call,2025-02-09
ACT000652,OPP00272,call,2025-03-22
ACT000653,OPP00273,call,2025-03-14
ACT000654,OPP00273,call,2025-02-27
ACT000655,OPP00273,call,2025-02-12
ACT000656,OPP00273,meeting_online,2025-03-03
ACT000657,OPP00274,meeting_f2f,2025-03-27
ACT000658,OPP00274,meeting_online,2025-03-01
ACT000659,OPP00274,call,2025-03-05
ACT000660,OPP00274,call,2025-03-06
ACT000661,OPP00275,call,2025-03-07
ACT000662,OPP00275,meeting_online,2025-05-28
ACT000663,OPP00275,call,2025-02-08
ACT000664,OPP00276,call,2025-03-08
ACT000665,OPP00276,meeting_f2f,2025-02-06
ACT000666,OPP00277,linkedin,2025-03-15
ACT000667,OPP00277,call,2025-02-25
ACT000668,OPP00277,call,2025-02-27
ACT000669,OPP00279,meeting_online,2025-02-25
ACT000670,OPP00279,call,2025-03-09
ACT000671,OPP00279,call,2025-03-09
ACT000672,OPP00280,call,2025-02-25
ACT000673,OPP00280,call,2025-03-25
ACT000674,OPP00280,call,2025-03-06
ACT000675,OPP00281,call,2025-03-31
ACT000676,OPP00281,meeting_online,2025-03-15
ACT000677,OPP00281,linkedin,2025-02-11
ACT000678,OPP00282,meeting_f2f,2025-03-20
ACT000679,OPP00283,meeting_online,2025-03-17
ACT000680,OPP00283,linkedin,2025-04-11
ACT000681,OPP00283,meeting_online,2025-02-19
ACT000682,OPP00284,meeting_f2f,2025-03-29
ACT000683,OPP00284,call,2025-04-09
ACT000684,OPP00285,linkedin,2025-02-17
ACT000685,OPP00285,meeting_f2f,2025-05-16
ACT000686,OPP00285,call,2025-04-13
ACT000687,OPP00285,meeting_online,2025-02-16
ACT000688,OPP00286,call,2025-03-20
ACT000689,OPP00286,call,2025-02-27
ACT000690,OPP00286,call,2025-03-12
ACT000691,OPP00286,call,2025-03-20
ACT000692,OPP00287,call,2025-03-06
ACT000693,OPP00287,call,2025-06-01
ACT000694,OPP00287,call,2025-05-03
ACT000695,OPP00288,call,2025-04-23
ACT000696,OPP00288,meeting_online,2025-03-09
ACT000697,OPP00289,meeting_online,2025-04-06
ACT000698,OPP00289,meeting_online,2025-02-06
ACT000699,OPP00290,call,2025-04-26
ACT000700,OPP00290,linkedin,2025-04-10
ACT000701,OPP00290,meeting_f2f,2025-03-18
ACT000702,OPP00290,meeting_f2f,2025-03-08
ACT000703,OPP00291,meeting_online,2025-04-06
ACT000704,OPP00291,call,2025-03-17
ACT000705,OPP00291,call,2025-06-17
ACT000706,OPP00292,meeting_online,2025-02-18
ACT000707,OPP00292,call,2025-02-28
ACT000708,OPP00292,call,2025-03-05
ACT000709,OPP00293,call,2025-02-05
ACT000710,OPP00293,meeting_f2f,2025-03-24
ACT000711,OPP00293,meeting_online,2025-03-09
ACT000712,OPP00294,linkedin,2025-03-25
ACT000713,OPP00294,call,2025-03-26
ACT000714,OPP00294,call,2025-03-16
ACT000715,OPP00294,meeting_online,2025-03-12
ACT000716,OPP00294,call,2025-03-30
ACT000717,OPP00294,call,2025-03-04
ACT000718,OPP00295,call,2025-02-19
ACT000719,OPP00295,call,2025-02-22
ACT000720,OPP00295,call,2025-02-28
ACT000721,OPP00295,,2025-02-21
ACT000722,OPP00295,meeting_online,2025-02-25
ACT000723,OPP00295,meeting_f2f,2025-02-25
ACT000724,OPP00296,linkedin,2025-02-27
ACT000725,OPP00296,meeting_f2f,2025-02-25
ACT000726,OPP00298,call,2025-04-01
ACT000727,OPP00298,meeting_online,2025-05-03
ACT000728,OPP00298,meeting_online,2025-03-10
ACT000729,OPP00299,call,2025-04-07
ACT000730,OPP00299,call,2025-04-03
ACT000731,OPP00299,meeting_online,2025-02-11
ACT000732,OPP00299,call,2025-04-02
ACT000733,OPP00299,linkedin,2025-03-07
ACT000734,OPP00300,call,2025-03-15
ACT000735,OPP00301,call,2025-03-24
ACT000736,OPP00301,call,2025-05-12
ACT000737,OPP00301,call,2025-03-23
ACT000738,OPP00301,call,2025-02-23
ACT000739,OPP00301,call,2025-02-19
ACT000740,OPP00301,meeting_f2f,2025-03-07
ACT000741,OPP00302,meeting_f2f,2025-03-31
ACT000742,OPP00302,call,2025-03-14
ACT000743,OPP00302,call,2025-03-24
ACT000744,OPP00302,call,2025-04-02
ACT000745,OPP00302,call,2025-03-12
ACT000746,OPP00303,meeting_f2f,2025-03-11
ACT000747,OPP00303,meeting_online,2025-02-17
ACT000748,OPP00303,linkedin,2025-02-27
ACT000749,OPP00303,call,2025-03-06
ACT000750,OPP00304,call,2025-05-20
ACT000751,OPP00304,call,2025-02-25
ACT000752,OPP00306,meeting_online,2025-03-18
ACT000753,OPP00306,call,2025-03-17
ACT000754,OPP00306,call,2025-04-17
ACT000755,OPP00306,meeting_f2f,2025-03-13
ACT000756,OPP00307,meeting_online,2025-03-10
ACT000757,OPP00307,call,2025-03-16
ACT000758,OPP00307,call,2025-04-04
ACT000759,OPP00307,meeting_online,2025-02-28
ACT000760,OPP00308,meeting_online,2025-05-28
ACT000761,OPP00308,call,2025-05-14
ACT000762,OPP00308,call,2025-03-16
ACT000763,OPP00308,call,2025-05-24
ACT000764,OPP00309,call,2025-06-16
ACT000765,OPP00309,call,2025-03-10
ACT000766,OPP00310,call,2025-02-24
ACT000767,OPP00310,meeting_online,2025-02-28
ACT000768,OPP00310,linkedin,2025-03-25
ACT000769,OPP00310,call,2025-03-18
ACT000770,OPP00311,meeting_f2f,2025-04-14
ACT000771,OPP00311,call,2025-03-15
ACT000772,OPP00311,linkedin,2025-03-19
ACT000773,OPP00311,meeting_online,2025-02-22
ACT000774,OPP00311,call,2025-03-21
ACT000775,OPP00312,meeting_online,2025-05-04
ACT000776,OPP00312,call,2025-02-24
ACT000777,OPP00312,call,2025-04-04
ACT000778,OPP00313,call,2025-03-12
ACT000779,OPP00314,call,2025-03-21
ACT000780,OPP00314,call,2025-04-15
ACT000781,OPP00314,linkedin,2025-03-24
ACT000782,OPP00315,linkedin,2025-02-16
ACT000783,OPP00315,meeting_online,2025-03-08
ACT000784,OPP00315,linkedin,2025-02-15
ACT000785,OPP00315,call,2025-02-15
ACT000786,OPP00315,linkedin,2025-03-01
ACT000787,OPP00316,call,2025-04-10
ACT000788,OPP00316,call,2025-04-11
ACT000789,OPP00316,call,2025-04-11
ACT000790,OPP00316,meeting_online,2025-03-24
ACT000791,OPP00316,meeting_online,2025-02-21
ACT000792,OPP00317,meeting_online,2025-03-10
ACT000793,OPP00317,call,2025-03-03
ACT000794,OPP00318,linkedin,2025-04-09
ACT000795,OPP00318,meeting_online,2025-04-08
ACT000796,OPP00319,linkedin,2025-03-05
ACT000797,OPP00319,call,2025-03-17
ACT000798,OPP00319,meeting_f2f,2025-04-02
ACT000799,OPP00320,call,2025-05-04
ACT000800,OPP00320,meeting_f2f,2025-02-25
ACT000801,OPP00320,linkedin,2025-03-21
ACT000802,OPP00320,linkedin,2025-03-02
ACT000803,OPP00320,call,2025-04-09
ACT000804,OPP00322,call,2025-03-21
ACT000805,OPP00323,meeting_online,2025-03-16
ACT000806,OPP00323,call,2025-03-02
ACT000807,OPP00323,meeting_online,2025-06-01
ACT000808,OPP00323,meeting_online,2025-04-02
ACT000809,OPP00324,call,2025-03-16
ACT000810,OPP00325,call,2025-04-07
ACT000811,OPP00326,meeting_online,2025-04-25
ACT000812,OPP00326,call,2025-05-13
ACT000813,OPP00326,linkedin,2025-03-09
ACT000814,OPP00327,call,2025-04-15
ACT000815,OPP00327,call,2025-03-20
ACT000816,OPP00327,meeting_online,2025-04-19
ACT000817,OPP00327,linkedin,2025-03-21
ACT000818,OPP00328,meeting_online,2025-03-19
ACT000819,OPP00328,meeting_online,2025-04-11
ACT000820,OPP00328,call,2025-03-31
ACT000821,OPP00328,call,2025-04-04
ACT000822,OPP00330,linkedin,2025-03-19
ACT000823,OPP00330,call,2025-03-16
ACT000824,OPP00332,call,2025-03-12
ACT000825,OPP00332,meeting_online,2025-03-19
ACT000826,OPP00332,call,2025-04-10
ACT000827,OPP00332,call,2025-03-21
ACT000828,OPP00333,call,2025-04-01
ACT000829,OPP00333,call,2025-05-10
ACT000830,OPP00333,meeting_online,2025-03-22
ACT000831,OPP00334,call,2025-06-20
ACT000832,OPP00334,meeting_f2f,2025-05-18
ACT000833,OPP00335,call,2025-05-25
ACT000834,OPP00335,call,2025-03-21
ACT000835,OPP00336,call,2025-03-06
ACT000836,OPP00336,meeting_online,2025-03-31
ACT000837,OPP00336,call,2025-03-01
ACT000838,OPP00337,meeting_online,2025-05-15
ACT000839,OPP00339,meeting_f2f,2025-03-23
ACT000840,OPP00339,call,2025-03-10
ACT000841,OPP00339,meeting_online,2025-03-01
ACT000842,OPP00339,call,2025-03-08
ACT000843,OPP00340,call,2025-03-10
ACT000844,OPP00341,call,2025-04-22
ACT000845,OPP00342,call,2025-03-04
ACT000846,OPP00342,meeting_online,2025-03-07
ACT000847,OPP00345,call,2025-03-10
ACT000848,OPP00346,meeting_f2f,2025-02-11
ACT000849,OPP00346,call,2025-03-16
ACT000850,OPP00347,call,2025-05-31
ACT000851,OPP00347,meeting_online,2025-04-14
ACT000852,OPP00349,call,2025-03-27
ACT000853,OPP00349,call,2025-02-15
ACT000854,OPP00350,linkedin,2025-05-28
ACT000855,OPP00350,meeting_online,2025-04-28
ACT000856,OPP00351,linkedin,2025-04-21
ACT000857,OPP00351,meeting_online,2025-04-14
ACT000858,OPP00351,call,2025-03-27
ACT000859,OPP00352,call,2025-03-10
ACT000860,OPP00352,call,2025-03-12
ACT000861,OPP00353,call,2025-04-06
ACT000862,OPP00354,call,2025-04-25
ACT000863,OPP00354,call,2025-05-30
ACT000864,OPP00354,meeting_online,2025-04-22
ACT000865,OPP00354,call,2025-03-31
ACT000866,OPP00355,linkedin,2025-03-05
ACT000867,OPP00355,call,2025-03-13
ACT000868,OPP00355,linkedin,2025-03-21
ACT000869,OPP00356,linkedin,2025-04-28
ACT000870,OPP00357,call,2025-04-18
ACT000871,OPP00357,call,2025-04-14
ACT000872,OPP00357,call,2025-03-01
ACT000873,OPP00358,call,2025-04-10
ACT000874,OPP00359,meeting_online,2025-05-06
ACT000875,OPP00359,call,2025-03-21
ACT000876,OPP00359,call,2025-04-19
ACT000877,OPP00359,linkedin,2025-03-30
ACT000878,OPP00359,meeting_online,2025-04-16
ACT000879,OPP00360,call,2025-03-06
ACT000880,OPP00360,meeting_f2f,2025-03-10
ACT000881,OPP00360,meeting_online,2025-04-06
ACT000882,OPP00361,call,2025-04-07
ACT000883,OPP00362,linkedin,2025-02-12
ACT000884,OPP00362,linkedin,2025-02-19
ACT000885,OPP00363,meeting_f2f,2025-04-18
ACT000886,OPP00364,meeting_f2f,2025-03-15
ACT000887,OPP00364,call,2025-03-11
ACT000888,OPP00364,linkedin,2025-03-22
ACT000889,OPP00365,call,2025-03-23
ACT000890,OPP00365,call,2025-03-08
ACT000891,OPP00366,call,2025-03-07
ACT000892,OPP00366,meeting_online,2025-03-24
ACT000893,OPP00367,linkedin,2025-04-14
ACT000894,OPP00368,call,2025-09-02
ACT000895,OPP00368,call,2025-09-02
ACT000896,OPP00368,call,2025-09-02
ACT000897,OPP00368,meeting_online,2025-09-02
ACT000898,OPP00371,meeting_f2f,2025-05-18
ACT000899,OPP00371,call,2025-03-09
ACT000900,OPP00372,call,2025-03-16
ACT000901,OPP00372,meeting_f2f,2025-04-21
ACT000902,OPP00373,linkedin,2025-02-20
ACT000903,OPP00374,call,2025-04-24
ACT000904,OPP00374,call,2025-04-12
ACT000905,OPP00374,call,2025-03-25
ACT000906,OPP00374,meeting_online,2025-04-08
ACT000907,OPP00376,call,2025-03-04
ACT000908,OPP00376,meeting_online,2025-02-24
ACT000909,OPP00377,meeting_online,2025-04-01
ACT000910,OPP00377,call,2025-04-10
ACT000911,OPP00377,linkedin,2025-03-28
ACT000912,OPP00378,call,2025-03-14
ACT000913,OPP00378,linkedin,2025-03-20
ACT000914,OPP00378,call,2025-04-14
ACT000915,OPP00381,call,2025-04-23
ACT000916,OPP00382,call,2025-03-22
ACT000917,OPP00383,call,2025-02-13
ACT000918,OPP00383,linkedin,2025-05-08
ACT000919,OPP00384,call,2025-04-13
ACT000920,OPP00385,call,2025-03-09
ACT000921,OPP00385,linkedin,2025-03-15
ACT000922,OPP00385,call,2025-03-27
ACT000923,OPP00386,call,2025-03-05
ACT000924,OPP00386,linkedin,2025-02-12
ACT000925,OPP00386,call,2025-02-09
ACT000926,OPP00387,meeting_f2f,2025-03-03
ACT000927,OPP00387,call,2025-04-08
ACT000928,OPP00387,meeting_f2f,2025-04-26
ACT000929,OPP00387,call,2025-03-03
ACT000930,OPP00388,linkedin,2025-04-21
ACT000931,OPP00388,call,2025-03-23
ACT000932,OPP00390,linkedin,2025-03-18
ACT000933,OPP00390,call,2025-04-05
ACT000934,OPP00390,meeting_f2f,2025-03-05
ACT000935,OPP00391,meeting_f2f,2025-05-24
ACT000936,OPP00393,call,2025-03-04
ACT000937,OPP00394,call,2025-02-17
ACT000938,OPP00394,meeting_online,2025-03-04
ACT000939,OPP00394,call,2025-03-26
ACT000940,OPP00395,call,2025-02-24
ACT000941,OPP00396,call,2025-02-22
ACT000942,OPP00397,call,2025-04-03
ACT000943,OPP00397,call,2025-02-18
ACT000944,OPP00397,call,2025-02-23
ACT000945,OPP00399,call,2025-02-14
ACT000946,OPP00399,call,2025-03-03
ACT000947,OPP00399,call,2025-02-15
ACT000948,OPP00400,meeting_online,2025-04-21
ACT000949,OPP00400,meeting_f2f,2025-02-05
ACT000950,OPP00400,call,2025-03-03
ACT000951,OPP00401,meeting_online,2025-04-10
ACT000952,OPP00402,call,2025-05-04
ACT000953,OPP00402,call,2025-05-25
ACT000954,OPP00402,linkedin,2025-02-15
ACT000955,OPP00402,call,2025-05-01
ACT000956,OPP00403,linkedin,2025-02-17
ACT000957,OPP00403,call,2025-02-25
ACT000958,OPP00404,meeting_f2f,2025-03-01
ACT000959,OPP00404,call,2025-02-22
ACT000960,OPP00405,meeting_f2f,2025-03-03
ACT000961,OPP00406,meeting_online,2025-03-12
ACT000962,OPP00406,meeting_online,2025-02-23
ACT000963,OPP00406,meeting_f2f,2025-03-20
ACT000964,OPP00406,call,2025-02-16
ACT000965,OPP00407,linkedin,2025-03-28
ACT000966,OPP00408,meeting_f2f,2025-03-06
ACT000967,OPP00408,meeting_f2f,2025-04-17
ACT000968,OPP00408,call,2025-03-03
ACT000969,OPP00409,call,2025-03-23
ACT000970,OPP00410,linkedin,2025-03-01
ACT000971,OPP00410,meeting_online,2025-02-22
ACT000972,OPP00410,meeting_f2f,2025-02-10
ACT000973,OPP00411,call,2025-03-16
ACT000974,OPP00412,linkedin,2025-03-07
ACT000975,OPP00413,call,2025-02-26
ACT000976,OPP00414,meeting_f2f,2025-03-18
ACT000977,OPP00415,call,2025-05-10
ACT000978,OPP00415,meeting_online,2025-07-12
ACT000979,OPP00415,meeting_online,2025-03-14
ACT000980,OPP00415,meeting_online,2025-06-01
ACT000981,OPP00415,call,2025-05-08
ACT000982,OPP00416,meeting_f2f,2025-03-24
ACT000983,OPP00416,meeting_online,2025-03-16
ACT000984,OPP00418,call,2025-04-23
ACT000985,OPP00418,call,2025-04-23
ACT000986,OPP00420,meeting_online,2025-05-03
ACT000987,OPP00420,linkedin,2025-02-18
ACT000988,OPP00420,meeting_online,2025-05-11
ACT000989,OPP00420,linkedin,2025-02-16
ACT000990,OPP00420,meeting_online,2025-05-24
ACT000991,OPP00420,meeting_f2f,2025-05-01
ACT000992,OPP00422,call,2025-02-16
ACT000993,OPP00422,call,2025-02-14
ACT000994,OPP00422,meeting_f2f,2025-02-24
ACT000995,OPP00424,linkedin,2025-04-16
ACT000996,OPP00425,call,2025-02-27
ACT000997,OPP00427,call,2025-05-24
ACT000998,OPP00427,meeting_f2f,2025-03-24
ACT000999,OPP00427,call,2025-05-15
ACT001000,OPP00428,meeting_online,2025-03-19
ACT001001,OPP00428,meeting_online,2025-02-08
ACT001002,OPP00428,meeting_online,2025-02-24
ACT001003,OPP00428,meeting_online,2025-02-23
ACT001004,OPP00429,call,2025-02-11
ACT001005,OPP00429,call,2025-03-31
ACT001006,OPP00429,meeting_f2f,2025-03-06
ACT001007,OPP00430,meeting_online,2025-04-19
ACT001008,OPP00430,call,2025-02-20
ACT001009,OPP00430,meeting_f2f,2025-03-02
ACT001010,OPP00430,meeting_f2f,2025-03-17
ACT001011,OPP00431,meeting_f2f,2025-04-22
ACT001012,OPP00431,meeting_online,2025-05-12
ACT001013,OPP00431,linkedin,2025-03-07
ACT001014,OPP00433,linkedin,2025-04-02
ACT001015,OPP00433,call,2025-02-23
ACT001016,OPP00433,call,2025-04-05
ACT001017,OPP00433,linkedin,2025-04-22
ACT001018,OPP00433,meeting_online,2025-04-08
ACT001019,OPP00433,call,2025-03-21
ACT001020,OPP00434,linkedin,2025-03-23
ACT001021,OPP00434,call,2025-04-03
ACT001022,OPP00435,meeting_online,2025-03-28
ACT001023,OPP00435,meeting_online,2025-02-27
ACT001024,OPP00435,call,2025-03-10
ACT001025,OPP00435,call,2025-02-10
ACT001026,OPP00436,meeting_online,2025-02-28
ACT001027,OPP00437,meeting_online,2025-03-05
ACT001028,OPP00437,meeting_online,2025-03-03
ACT001029,OPP00437,meeting_online,2025-03-01
ACT001030,OPP00439,call,2025-03-02
ACT001031,OPP00440,call,2025-04-19
ACT001032,OPP00440,call,2025-04-04
ACT001033,OPP00440,meeting_f2f,2025-03-03
ACT001034,OPP00440,call,2025-04-15
ACT001035,OPP00441,meeting_f2f,2025-06-08
ACT001036,OPP00441,meeting_online,2025-06-06
ACT001037,OPP00441,meeting_online,2025-03-17
ACT001038,OPP00443,linkedin,2025-05-16
ACT001039,OPP00443,linkedin,2025-03-14
ACT001040,OPP00443,call,2025-03-07
ACT001041,OPP00444,call,2025-02-19
ACT001042,OPP00446,meeting_f2f,2025-09-02
ACT001043,OPP00446,call,2025-09-02
ACT001044,OPP00446,meeting_f2f,2025-09-02
ACT001045,OPP00446,meeting_online,2025-09-02
ACT001046,OPP00447,call,2025-03-28
ACT001047,OPP00448,call,2025-04-14
ACT001048,OPP00448,call,2025-05-17
ACT001049,OPP00448,meeting_online,2025-06-27
ACT001050,OPP00448,call,2025-03-16
ACT001051,OPP00449,linkedin,2025-07-20
ACT001052,OPP00449,meeting_f2f,2025-06-25
ACT001053,OPP00450,meeting_online,2025-06-02
ACT001054,OPP00450,call,2025-04-12
ACT001055,OPP00450,meeting_f2f,2025-06-19
ACT001056,OPP00451,call,2025-05-13
ACT001057,OPP00451,call,2025-05-25
ACT001058,OPP00452,call,2025-03-05
ACT001059,OPP00452,call,2025-03-13
ACT001060,OPP00452,meeting_f2f,2025-03-04
ACT001061,OPP00452,call,2025-04-12
ACT001062,OPP00453,meeting_f2f,2025-03-28
ACT001063,OPP00453,meeting_online,2025-04-02
ACT001064,OPP00454,call,2025-03-13
ACT001065,OPP00454,meeting_online,2025-03-25
ACT001066,OPP00454,linkedin,2025-03-03
ACT001067,OPP00454,call,2025-04-05
ACT001068,OPP00454,linkedin,2025-03-01
ACT001069,OPP00454,call,2025-03-15
ACT001070,OPP00455,meeting_f2f,2025-05-18
ACT001071,OPP00455,call,2025-05-11
ACT001072,OPP00455,call,2025-05-11
ACT001073,OPP00455,call,2025-06-14
ACT001074,OPP00457,call,2025-05-21
ACT001075,OPP00457,call,2025-06-19
ACT001076,OPP00457,call,2025-05-08
ACT001077,OPP00457,meeting_f2f,2025-04-19
ACT001078,OPP00458,linkedin,2025-05-14
ACT001079,OPP00459,call,2025-05-26
ACT001080,OPP00459,meeting_online,2025-05-07
ACT001081,OPP00459,linkedin,2025-04-19
ACT001082,OPP00461,call,2025-05-21
ACT001083,OPP00461,call,2025-04-13
ACT001084,OPP00461,meeting_online,2025-05-10
ACT001085,OPP00462,call,2025-05-09
ACT001086,OPP00462,meeting_f2f,2025-03-24
ACT001087,OPP00462,meeting_online,2025-05-12
ACT001088,OPP00463,call,2025-07-15
ACT001089,OPP00463,meeting_online,2025-04-16
ACT001090,OPP00463,call,2025-05-25
ACT001091,OPP00463,call,2025-04-02
ACT001092,OPP00463,meeting_f2f,2025-07-19
ACT001093,OPP00463,call,2025-06-02
ACT001094,OPP00464,meeting_f2f,2025-05-18
ACT001095,OPP00464,call,2025-03-28
ACT001096,OPP00464,meeting_online,2025-04-26
ACT001097,OPP00465,meeting_f2f,2025-04-21
ACT001098,OPP00465,linkedin,2025-05-15
ACT001099,OPP00466,meeting_online,2025-03-08
ACT001100,OPP00468,linkedin,2025-05-02
ACT001101,OPP00468,meeting_online,2025-05-19
ACT001102,OPP00468,call,2025-04-12
ACT001103,OPP00469,meeting_online,2025-03-24
ACT001104,OPP00469,call,2025-04-20
ACT001105,OPP00469,meeting_online,2025-03-28
ACT001106,OPP00471,meeting_online,2025-03-22
ACT001107,OPP00471,call,2025-07-05
ACT001108,OPP00471,call,2025-07-10
ACT001109,OPP00472,meeting_f2f,2025-04-06
ACT001110,OPP00472,call,2025-03-15
ACT001111,OPP00472,meeting_online,2025-05-01
ACT001112,OPP00472,linkedin,2025-03-21
ACT001113,OPP00472,meeting_online,2025-03-05
ACT001114,OPP00473,meeting_online,2025-04-19
ACT001115,OPP00473,call,2025-04-21
ACT001116,OPP00473,linkedin,2025-03-11
ACT001117,OPP00473,call,2025-04-08
ACT001118,OPP00474,meeting_f2f,2025-03-23
ACT001119,OPP00474,call,2025-04-22
ACT001120,OPP00474,meeting_f2f,2025-03-19
ACT001121,OPP00474,call,2025-04-10
ACT001122,OPP00476,call,2025-05-29
ACT001123,OPP00476,linkedin,2025-07-10
ACT001124,OPP00476,meeting_online,2025-05-10
ACT001125,OPP00476,call,2025-06-01
ACT001126,OPP00476,call,2025-06-26
ACT001127,OPP00477,call,2025-04-19
ACT001128,OPP00477,meeting_online,2025-05-23
ACT001129,OPP00478,call,2025-03-18
ACT001130,OPP00478,meeting_f2f,2025-05-01
ACT001131,OPP00478,call,2025-03-17
ACT001132,OPP00478,meeting_online,2025-05-19
ACT001133,OPP00479,meeting_f2f,2025-03-21
ACT001134,OPP00479,meeting_online,2025-03-22
ACT001135,OPP00479,call,2025-03-24
ACT001136,OPP00479,meeting_f2f,2025-03-15
ACT001137,OPP00480,meeting_online,2025-04-02
ACT001138,OPP00480,call,2025-04-11
ACT001139,OPP00480,meeting_online,2025-03-30
ACT001140,OPP00480,call,2025-03-28
ACT001141,OPP00481,meeting_online,2025-03-09
ACT001142,OPP00481,call,2025-03-12
ACT001143,OPP00482,call,2025-04-12
ACT001144,OPP00482,meeting_online,2025-05-16
ACT001145,OPP00482,meeting_online,2025-05-22
ACT001146,OPP00483,call,2025-03-19
ACT001147,OPP00483,linkedin,2025-04-05
ACT001148,OPP00484,linkedin,2025-03-16
ACT001149,OPP00484,meeting_f2f,2025-04-13
ACT001150,OPP00484,call,2025-04-30
ACT001151,OPP00485,meeting_f2f,2025-07-14
ACT001152,OPP00485,meeting_online,2025-06-19
ACT001153,OPP00485,meeting_f2f,2025-05-11
ACT001154,OPP00485,meeting_online,2025-07-12
ACT001155,OPP00485,call,2025-03-31
ACT001156,OPP00486,call,2025-04-06
ACT001157,OPP00487,linkedin,2025-03-31
ACT001158,OPP00488,meeting_online,2025-03-21
ACT001159,OPP00489,linkedin,2025-04-26
ACT001160,OPP00490,call,2025-06-14
ACT001161,OPP00491,call,2025-04-17
ACT001162,OPP00492,meeting_online,2025-04-17
ACT001163,OPP00492,linkedin,2025-04-13
